"","year","state","area","population","actual_rate","report_type","crime_type","number"
"1",2001,"ALABAMA","Metropolitan Statistical Area",3121024,0.928,"Area actually reporting","violent_crime",14422
"2",2001,"ALABAMA","Metropolitan Statistical Area",3121024,1,"Estimated totals","violent_crime",15181
"3",2001,"ALABAMA","Cities outside metropolitan areas",532212,0.814,"Area actually reporting","violent_crime",2329
"4",2001,"ALABAMA","Cities outside metropolitan areas",532212,1,"Estimated totals","violent_crime",2864
"5",2001,"ALABAMA","Rural",811120,0.717,"Area actually reporting","violent_crime",1103
"6",2001,"ALABAMA","Rural",811120,1,"Estimated totals","violent_crime",1537
"7",2001,"ALABAMA","State Total",4464356,99,"total","violent_crime",19582
"8",2001,"ALABAMA","State Total",1e+05,99,"rate","violent_crime",438.6
"9",2001,"ALASKA","Metropolitan Statistical Area",263588,1,"Area actually reporting","violent_crime",1748
"10",2001,"ALASKA","Cities outside metropolitan areas",165145,0.762,"Area actually reporting","violent_crime",983
"11",2001,"ALASKA","Cities outside metropolitan areas",165145,1,"Estimated totals","violent_crime",1291
"12",2001,"ALASKA","Rural",206159,1,"Area actually reporting","violent_crime",696
"13",2001,"ALASKA","State Total",634892,99,"total","violent_crime",3735
"14",2001,"ALASKA","State Total",1e+05,99,"rate","violent_crime",588.3
"15",2001,"ARIZONA","Metropolitan Statistical Area",4682911,0.996,"Area actually reporting","violent_crime",26589
"16",2001,"ARIZONA","Metropolitan Statistical Area",4682911,1,"Estimated totals","violent_crime",26663
"17",2001,"ARIZONA","Cities outside metropolitan areas",297168,0.991,"Area actually reporting","violent_crime",1002
"18",2001,"ARIZONA","Cities outside metropolitan areas",297168,1,"Estimated totals","violent_crime",1011
"19",2001,"ARIZONA","Rural",327252,1,"Area actually reporting","violent_crime",1001
"20",2001,"ARIZONA","State Total",5307331,99,"total","violent_crime",28675
"21",2001,"ARIZONA","State Total",1e+05,99,"rate","violent_crime",540.3
"22",2001,"ARKANSAS","Metropolitan Statistical Area",1330256,1,"Area actually reporting","violent_crime",7198
"23",2001,"ARKANSAS","Cities outside metropolitan areas",498097,1,"Area actually reporting","violent_crime",3338
"24",2001,"ARKANSAS","Rural",863737,0.987,"Area actually reporting","violent_crime",1632
"25",2001,"ARKANSAS","Rural",863737,1,"Estimated totals","violent_crime",1654
"26",2001,"ARKANSAS","State Total",2692090,99,"total","violent_crime",12190
"27",2001,"ARKANSAS","State Total",1e+05,99,"rate","violent_crime",452.8
"28",2001,"CALIFORNIA","Metropolitan Statistical Area",33359040,1,"Area actually reporting","violent_crime",208710
"29",2001,"CALIFORNIA","Cities outside metropolitan areas",478856,1,"Area actually reporting","violent_crime",2270
"30",2001,"CALIFORNIA","Rural",663234,1,"Area actually reporting","violent_crime",1875
"31",2001,"CALIFORNIA","State Total",34501130,99,"total","violent_crime",212855
"32",2001,"CALIFORNIA","State Total",1e+05,99,"rate","violent_crime",617
"33",2001,"COLORADO","Metropolitan Statistical Area",3705331,0.958,"Area actually reporting","violent_crime",13459
"34",2001,"COLORADO","Metropolitan Statistical Area",3705331,1,"Estimated totals","violent_crime",14085
"35",2001,"COLORADO","Cities outside metropolitan areas",308225,0.769,"Area actually reporting","violent_crime",707
"36",2001,"COLORADO","Cities outside metropolitan areas",308225,1,"Estimated totals","violent_crime",920
"37",2001,"COLORADO","Rural",404158,0.935,"Area actually reporting","violent_crime",455
"38",2001,"COLORADO","Rural",404158,1,"Estimated totals","violent_crime",487
"39",2001,"COLORADO","State Total",4417714,99,"total","violent_crime",15492
"40",2001,"COLORADO","State Total",1e+05,99,"rate","violent_crime",350.7
"41",2001,"CONNECTICUT","Metropolitan Statistical Area",2859060,1,"Area actually reporting","violent_crime",10125
"42",2001,"CONNECTICUT","Cities outside metropolitan areas",60372,1,"Area actually reporting","violent_crime",223
"43",2001,"CONNECTICUT","Rural",505642,1,"Area actually reporting","violent_crime",1144
"44",2001,"CONNECTICUT","State Total",3425074,99,"total","violent_crime",11492
"45",2001,"CONNECTICUT","State Total",1e+05,99,"rate","violent_crime",335.5
"46",2001,"DELAWARE","Metropolitan Statistical Area",637015,0.999,"Area actually reporting","violent_crime",3949
"47",2001,"DELAWARE","Metropolitan Statistical Area",637015,1,"Estimated totals","violent_crime",3954
"48",2001,"DELAWARE","Cities outside metropolitan areas",38932,1,"Area actually reporting","violent_crime",318
"49",2001,"DELAWARE","Rural",120218,1,"Area actually reporting","violent_crime",596
"50",2001,"DELAWARE","State Total",796165,99,"total","violent_crime",4868
"51",2001,"DELAWARE","State Total",1e+05,99,"rate","violent_crime",611.4
"52",2001,"DISTRICT OF COLUMBIA","Metropolitan Statistical Area",571822,1,"Area actually reporting","violent_crime",9931
"53",2001,"DISTRICT OF COLUMBIA","Total",571822,99,"total","violent_crime",9931
"54",2001,"DISTRICT OF COLUMBIA","Total",1e+05,99,"rate","violent_crime",1736.7
"55",2001,"FLORIDA","Metropolitan Statistical Area",15221969,0.999,"Area actually reporting","violent_crime",124010
"56",2001,"FLORIDA","Metropolitan Statistical Area",15221969,1,"Estimated totals","violent_crime",124066
"57",2001,"FLORIDA","Cities outside metropolitan areas",236519,0.955,"Area actually reporting","violent_crime",2103
"58",2001,"FLORIDA","Cities outside metropolitan areas",236519,1,"Estimated totals","violent_crime",2201
"59",2001,"FLORIDA","Rural",938027,1,"Area actually reporting","violent_crime",4446
"60",2001,"FLORIDA","State Total",16396515,99,"total","violent_crime",130713
"61",2001,"FLORIDA","State Total",1e+05,99,"rate","violent_crime",797.2
"62",2001,"GEORGIA","Metropolitan Statistical Area",5803341,0.982,"Area actually reporting","violent_crime",30667
"63",2001,"GEORGIA","Metropolitan Statistical Area",5803341,1,"Estimated totals","violent_crime",31077
"64",2001,"GEORGIA","Cities outside metropolitan areas",899214,0.917,"Area actually reporting","violent_crime",5726
"65",2001,"GEORGIA","Cities outside metropolitan areas",899214,1,"Estimated totals","violent_crime",6246
"66",2001,"GEORGIA","Rural",1681360,0.869,"Area actually reporting","violent_crime",3779
"67",2001,"GEORGIA","Rural",1681360,1,"Estimated totals","violent_crime",4348
"68",2001,"GEORGIA","State Total",8383915,99,"total","violent_crime",41671
"69",2001,"GEORGIA","State Total",1e+05,99,"rate","violent_crime",497
"70",2001,"HAWAII","Metropolitan Statistical Area",885605,1,"Area actually reporting","violent_crime",2453
"71",2001,"HAWAII","Rural",338793,1,"Area actually reporting","violent_crime",664
"72",2001,"HAWAII","State Total",1224398,99,"total","violent_crime",3117
