"","year","state","area","population","actual_rate","report_type","crime_type","number"
"1",2006,"ALABAMA","Metropolitan Statistical Area",3258752,0.88,"Area actually reporting","violent_crime",14007
"2",2006,"ALABAMA","Metropolitan Statistical Area",3258752,1,"Estimated total","violent_crime",15414
"3",2006,"ALABAMA","Cities outside metropolitan areas",587537,0.558,"Area actually reporting","violent_crime",1641
"4",2006,"ALABAMA","Cities outside metropolitan areas",587537,1,"Estimated total","violent_crime",2920
"5",2006,"ALABAMA","Nonmetropolitan counties",752741,0.606,"Area actually reporting","violent_crime",741
"6",2006,"ALABAMA","Nonmetropolitan counties",752741,1,"Estimated total","violent_crime",1223
"7",2006,"ALABAMA","State Total",4599030,99,"total","violent_crime",19557
"8",2006,"ALABAMA","State Total",1e+05,99,"rate","violent_crime",425.2
"9",2006,"ALASKA","Metropolitan Statistical Area",328283,0.974,"Area actually reporting","violent_crime",2949
"10",2006,"ALASKA","Metropolitan Statistical Area",328283,1,"Estimated total","violent_crime",3023
"11",2006,"ALASKA","Cities outside metropolitan areas",124198,0.896,"Area actually reporting","violent_crime",543
"12",2006,"ALASKA","Cities outside metropolitan areas",124198,1,"Estimated total","violent_crime",606
"13",2006,"ALASKA","Nonmetropolitan counties",217572,1,"Area actually reporting","violent_crime",981
"14",2006,"ALASKA","State Total",670053,99,"total","violent_crime",4610
"15",2006,"ALASKA","State Total",1e+05,99,"rate","violent_crime",688
"16",2006,"ARIZONA","Metropolitan Statistical Area",5690411,0.984,"Area actually reporting","violent_crime",28822
"17",2006,"ARIZONA","Metropolitan Statistical Area",5690411,1,"Estimated total","violent_crime",29177
"18",2006,"ARIZONA","Cities outside metropolitan areas",202701,0.914,"Area actually reporting","violent_crime",839
"19",2006,"ARIZONA","Cities outside metropolitan areas",202701,1,"Estimated total","violent_crime",918
"20",2006,"ARIZONA","Nonmetropolitan counties",273206,0.773,"Area actually reporting","violent_crime",635
"21",2006,"ARIZONA","Nonmetropolitan counties",273206,1,"Estimated total","violent_crime",821
"22",2006,"ARIZONA","State Total",6166318,99,"total","violent_crime",30916
"23",2006,"ARIZONA","State Total",1e+05,99,"rate","violent_crime",501.4
"24",2006,"ARKANSAS","Metropolitan Statistical Area",1644224,0.968,"Area actually reporting","violent_crime",11484
"25",2006,"ARKANSAS","Metropolitan Statistical Area",1644224,1,"Estimated total","violent_crime",11683
"26",2006,"ARKANSAS","Cities outside metropolitan areas",496029,0.97,"Area actually reporting","violent_crime",2652
"27",2006,"ARKANSAS","Cities outside metropolitan areas",496029,1,"Estimated total","violent_crime",2733
"28",2006,"ARKANSAS","Nonmetropolitan counties",670619,0.925,"Area actually reporting","violent_crime",1009
"29",2006,"ARKANSAS","Nonmetropolitan counties",670619,1,"Estimated total","violent_crime",1090
"30",2006,"ARKANSAS","State Total",2810872,99,"total","violent_crime",15506
"31",2006,"ARKANSAS","State Total",1e+05,99,"rate","violent_crime",551.6
"32",2006,"CALIFORNIA","Metropolitan Statistical Area",35608453,1,"Area actually reporting","violent_crime",191037
"33",2006,"CALIFORNIA","Cities outside metropolitan areas",271190,1,"Area actually reporting","violent_crime",1335
"34",2006,"CALIFORNIA","Nonmetropolitan counties",577906,1,"Area actually reporting","violent_crime",1748
"35",2006,"CALIFORNIA","State Total",36457549,99,"total","violent_crime",194120
"36",2006,"CALIFORNIA","State Total",1e+05,99,"rate","violent_crime",532.5
"37",2006,"COLORADO","Metropolitan Statistical Area",4085808,0.979,"Area actually reporting","violent_crime",16588
"38",2006,"COLORADO","Metropolitan Statistical Area",4085808,1,"Estimated total","violent_crime",16843
"39",2006,"COLORADO","Cities outside metropolitan areas",303195,0.94,"Area actually reporting","violent_crime",1152
"40",2006,"COLORADO","Cities outside metropolitan areas",303195,1,"Estimated total","violent_crime",1225
"41",2006,"COLORADO","Nonmetropolitan counties",364374,0.962,"Area actually reporting","violent_crime",527
"42",2006,"COLORADO","Nonmetropolitan counties",364374,1,"Estimated total","violent_crime",548
"43",2006,"COLORADO","State Total",4753377,99,"total","violent_crime",18616
"44",2006,"COLORADO","State Total",1e+05,99,"rate","violent_crime",391.6
"45",2006,"CONNECTICUT","Metropolitan Statistical Area",2819925,0.993,"Area actually reporting","violent_crime",9176
"46",2006,"CONNECTICUT","Metropolitan Statistical Area",2819925,1,"Estimated total","violent_crime",9203
"47",2006,"CONNECTICUT","Cities outside metropolitan areas",158762,1,"Area actually reporting","violent_crime",300
